Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,PreferredFoot,Height
66,57,36,66,62,27,163,26,71,70,60,55,1,11
61,47,0,61,56,19,0,29,64,57,77,53,1,10
61,55,24,64,58,34,76,25,63,59,72,55,1,13
58,55,28,73,50,19,76,19,59,57,71,54,0,1
66,59,24,76,60,15,43,20,68,68,58,63,1,8
64,59,24,72,48,20,163,22,70,72,52,49,0,9
64,33,24,70,62,14,146,23,58,56,77,36,0,8
65,41,27,65,65,30,110,30,64,47,66,53,1,2
70,35,27,82,63,26,9,19,69,57,82,60,1,15
65,33,27,65,74,22,142,30,65,56,72,59,1,11
66,60,24,67,55,16,174,25,67,66,83,64,0,8
66,64,24,66,61,24,155,30,65,67,65,52,1,1
59,43,13,59,43,19,71,35,53,61,60,65,0,11
75,30,8,83,72,23,158,21,69,52,78,42,0,1
66,53,24,67,62,19,174,25,64,71,73,65,1,1
69,50,15,69,76,23,2,24,76,75,60,55,1,1
63,39,27,66,60,29,104,24,60,58,71,57,0,11
72,40,36,79,62,19,49,23,51,43,69,44,1,2
65,32,27,65,63,23,133,27,60,55,72,60,0,2
63,53,24,77,58,23,168,19,66,60,65,59,1,13
66,35,19,66,58,25,137,30,67,63,69,66,1,10
67,48,36,68,58,30,166,28,52,32,55,41,0,1
61,59,13,62,57,26,76,26,58,57,65,58,1,2
67,66,8,67,76,21,178,28,64,71,67,56,0,10
68,43,34,68,64,37,166,29,60,58,58,51,1,15
67,35,32,67,63,26,127,32,65,52,87,43,1,11
65,62,27,66,45,15,163,24,65,67,59,68,1,9
71,65,34,77,58,10,45,23,75,78,63,57,0,7
70,62,32,70,54,19,3,28,71,72,80,62,1,8
65,40,19,73,57,30,168,20,63,64,88,54,1,11
62,63,24,62,65,30,35,33,61,63,62,52,1,13
67,59,2,84,56,23,4,18,69,61,53,67,0,2
70,69,15,70,68,24,4,27,70,72,57,64,1,1
66,44,28,66,64,19,142,28,52,66,70,51,0,9
62,44,27,67,58,18,99,24,64,68,68,58,0,10
66,32,27,67,64,28,160,25,63,64,70,49,1,11
71,74,2,71,74,32,7,28,62,66,69,76,1,12
65,41,19,65,63,27,133,28,66,49,79,48,1,2
64,48,24,73,49,31,155,20,70,67,55,66,0,13
68,66,21,75,68,25,2,21,67,72,56,62,1,11
70,59,38,73,63,23,7,24,72,77,60,61,1,10
69,65,27,81,68,19,8,20,72,71,48,73,0,1
75,35,21,75,78,26,83,29,55,44,65,37,1,13
73,31,38,73,70,31,44,30,55,45,62,42,1,12
72,66,27,75,58,26,49,25,70,74,56,75,0,1
66,49,24,66,63,36,137,30,57,40,78,50,1,13
67,28,8,68,52,28,168,26,63,61,77,47,1,13
62,60,13,72,58,26,137,21,61,63,56,57,1,1
68,67,8,83,57,24,8,19,67,70,58,67,1,1
63,52,19,76,58,15,155,19,54,59,60,46,1,7
67,47,36,67,74,34,133,32,56,64,69,55,1,11
61,47,24,74,55,32,99,18,62,65,64,49,0,11
70,58,15,71,60,16,5,25,73,71,79,60,1,9
70,63,34,78,53,21,82,21,79,80,48,52,1,2
68,65,19,68,65,11,181,30,61,70,62,62,1,8
64,34,24,65,58,26,127,25,58,63,59,59,0,2
74,22,15,74,56,35,48,29,52,32,81,57,1,11
67,63,38,67,62,22,178,28,62,65,63,65,1,9
66,54,24,66,59,19,163,27,69,62,53,68,0,10
67,35,40,67,67,23,149,29,60,55,68,49,1,10
70,30,15,77,66,36,6,21,67,64,68,47,1,15
70,74,21,73,64,25,7,24,71,67,78,57,1,1
63,41,19,73,53,31,142,20,59,59,65,57,0,14
63,61,19,68,63,21,137,23,62,65,76,54,1,10
66,24,24,66,59,19,146,27,55,48,81,43,1,10
61,55,27,61,62,24,64,27,66,53,84,54,1,10
61,48,13,68,57,25,76,23,63,64,67,61,1,11
68,39,15,69,66,20,181,28,60,56,86,47,1,1
64,52,34,70,56,31,160,23,67,67,65,55,0,11
65,32,36,65,60,26,93,32,59,46,90,46,1,8
70,71,38,73,67,39,7,25,71,70,71,57,1,11
60,54,13,68,55,31,67,22,64,64,69,56,0,12
67,41,38,72,58,26,187,24,69,54,67,45,1,13
61,45,13,70,59,16,104,21,61,59,64,61,1,10
59,58,19,63,55,17,54,24,64,65,61,58,0,8
67,58,2,67,63,12,180,25,68,69,74,58,1,6
66,47,24,69,65,20,185,24,68,70,64,71,0,9
66,66,36,68,60,26,181,25,65,62,74,55,1,11
64,61,34,64,58,26,110,30,64,66,53,73,1,2
63,60,19,72,56,22,146,21,62,63,62,57,1,13
76,36,25,87,65,27,194,20,65,46,61,33,0,11
69,48,8,69,64,30,160,32,65,49,70,48,1,13
68,33,8,74,60,25,43,23,64,67,69,47,0,11
69,69,25,82,54,26,7,18,76,73,65,63,1,12
58,35,19,59,58,22,28,25,62,54,84,42,1,11
67,31,34,67,67,22,152,28,66,68,75,43,0,10
73,38,21,78,66,26,84,25,59,58,65,43,1,11
69,32,32,74,70,19,1,23,64,62,71,41,0,1
70,40,2,71,67,37,2,27,62,52,67,47,1,13
65,46,27,65,54,13,152,27,65,67,74,63,0,7
65,45,36,65,55,21,127,29,61,60,67,46,0,1
64,38,19,69,63,29,155,23,62,56,83,69,1,12
64,49,27,74,56,20,163,20,59,59,84,49,1,7
59,48,19,59,56,24,25,29,58,56,65,51,0,12
73,30,2,74,56,44,50,27,62,50,71,48,1,16
71,63,15,75,70,22,45,24,76,77,60,67,1,2
69,75,8,79,56,33,7,20,65,69,57,57,1,13
72,41,2,72,73,31,2,32,49,51,55,40,1,2
65,31,24,69,61,28,155,23,60,55,75,50,1,2
74,32,21,78,70,28,90,24,66,56,77,43,1,14
67,46,34,67,59,26,160,26,61,62,70,49,1,11
68,29,32,73,66,22,200,23,62,59,72,46,0,9
69,38,36,69,64,27,178,30,62,55,62,48,1,11
70,73,38,70,66,21,4,28,66,68,65,48,1,1
63,52,27,74,68,21,137,19,60,65,59,50,0,1
66,22,27,66,72,21,104,32,63,51,81,54,0,11
69,34,0,74,69,21,0,23,63,64,64,49,1,8
62,51,28,62,69,26,61,28,61,62,70,48,1,11
63,37,13,70,59,34,142,23,66,58,67,61,1,13
67,57,40,67,66,25,110,34,68,72,55,60,1,9
69,63,27,70,68,36,2,26,69,67,67,60,1,13
63,32,13,72,59,19,137,20,60,54,80,58,1,1
70,48,8,80,58,36,9,20,72,44,58,64,1,14
75,44,15,75,62,42,84,28,63,51,57,42,1,15
69,66,15,69,60,21,199,30,68,64,64,59,1,12
64,48,24,64,67,24,93,30,57,55,68,51,1,1
74,38,8,74,65,31,50,28,56,54,70,48,1,15
71,37,38,71,68,29,1,31,59,47,53,49,1,13
68,70,27,68,68,26,187,30,64,60,68,60,1,11
60,62,13,70,62,25,93,20,64,64,53,58,1,10
67,40,38,67,71,23,133,32,56,64,50,56,1,1
66,52,24,66,57,12,160,28,68,71,62,59,1,7
74,27,2,74,70,24,47,30,62,58,68,34,0,11
69,29,34,84,63,27,9,19,68,69,74,49,0,11
64,41,36,81,62,24,187,18,63,61,75,55,0,12
67,60,32,70,62,26,196,24,68,72,60,54,1,1
64,59,24,64,57,24,127,30,55,62,70,64,1,11
64,38,19,66,51,19,149,24,66,63,75,61,0,8
64,58,19,67,63,18,152,24,62,66,67,66,1,8
66,67,34,71,62,16,189,24,71,75,59,68,1,9
70,64,36,70,71,22,4,26,73,75,69,65,1,11
64,42,40,82,61,22,180,18,70,54,56,69,1,10
68,54,19,80,64,28,5,20,69,67,68,66,1,11
66,64,13,71,64,28,189,24,66,65,75,67,1,10
75,25,21,75,65,31,50,31,72,65,72,55,1,12
68,65,8,68,68,22,198,26,72,73,64,53,1,9
70,38,36,71,63,34,3,26,59,55,71,49,1,14
60,59,19,65,59,21,70,23,53,56,63,62,1,10
66,62,27,66,61,19,127,33,70,70,50,65,1,8
62,71,19,62,66,23,58,32,62,70,70,23,1,11
66,25,27,71,61,22,174,23,64,62,71,55,1,10
66,30,19,67,66,28,174,25,66,62,76,66,1,1
61,52,13,73,59,26,110,19,65,58,65,63,1,11
67,61,2,70,63,23,196,24,75,74,65,62,1,12
61,62,19,69,52,23,70,19,68,59,49,51,0,12
65,40,32,67,63,21,149,26,64,60,80,58,1,1
66,32,27,67,63,33,155,26,61,60,73,55,1,2
66,36,32,68,61,20,163,26,54,51,77,40,1,1
74,80,15,74,69,38,85,29,69,68,63,50,1,13
64,36,24,70,60,15,146,22,59,56,65,53,1,8
70,24,19,70,65,23,1,27,58,57,92,57,1,9
74,22,15,74,70,38,48,29,65,35,75,51,1,11
73,79,19,73,65,28,52,28,68,68,69,65,1,11
69,66,8,69,70,26,168,33,60,64,66,54,1,11
70,71,2,70,54,26,4,27,71,66,82,51,1,11
64,59,19,64,59,26,110,30,67,64,64,61,1,10
74,44,8,74,71,33,82,32,55,41,61,45,1,13
69,60,34,77,59,16,5,20,67,72,59,65,1,9
62,59,0,74,52,23,0,18,63,71,68,49,0,10
72,77,8,72,70,31,45,27,66,52,63,58,1,16
70,37,34,70,49,31,190,31,57,50,70,50,1,11
67,32,36,67,65,29,142,31,61,52,73,59,1,1
66,66,34,66,70,26,152,31,55,63,75,55,1,1
73,33,21,79,70,30,86,21,62,55,70,45,0,12
63,64,19,66,58,16,133,23,67,65,64,56,0,10
65,40,27,65,63,27,142,24,56,53,64,37,0,1
65,52,24,73,70,9,181,22,67,71,73,58,1,6
70,49,36,73,68,31,4,24,64,48,71,46,1,11
70,70,8,70,63,32,4,27,70,61,66,59,0,13
77,23,15,84,73,38,184,22,59,46,69,63,0,13
69,60,24,76,62,32,4,22,69,74,71,68,1,13
68,64,36,71,68,27,1,24,75,76,74,47,1,11
70,70,40,70,73,27,4,27,67,66,64,54,1,2
66,61,19,73,62,21,190,22,67,70,65,69,1,1
79,36,21,88,74,29,26,20,71,68,66,58,1,13
66,55,32,75,45,9,181,16,65,70,74,60,0,4
65,58,27,66,70,13,163,26,67,66,81,55,1,8
64,39,19,70,62,24,146,24,63,55,75,48,1,10
65,41,24,65,52,23,110,30,61,51,70,40,1,2
66,38,24,66,75,21,41,34,60,60,65,59,1,1
64,50,24,71,55,24,149,23,60,62,72,33,1,2
64,57,27,65,66,21,146,25,62,63,65,61,1,9
67,29,32,67,66,28,160,27,56,51,75,53,1,11
65,61,24,65,64,30,137,31,60,56,66,56,1,11
69,65,34,71,67,22,3,23,71,73,60,66,1,10
75,42,15,75,72,36,86,27,61,59,80,64,1,14
60,42,19,62,58,18,64,22,60,58,78,58,1,10
63,46,36,63,55,30,41,32,52,49,65,39,1,11
60,36,24,60,63,27,38,28,64,50,71,49,1,2
72,33,2,72,66,25,5,30,57,55,77,50,1,2
69,33,19,69,70,24,137,33,51,49,65,42,1,11
60,58,19,67,49,29,70,21,63,59,71,56,1,2
70,22,38,72,67,23,3,25,66,63,82,44,1,2
68,44,8,69,59,31,187,26,49,43,67,33,1,13
64,49,28,64,63,21,133,28,66,57,44,70,1,1
61,34,13,61,64,26,35,32,61,53,74,64,1,1
64,54,24,64,66,16,133,27,58,64,55,49,1,8
57,46,13,62,56,33,22,23,25,57,70,50,0,11
73,74,8,73,68,34,52,28,69,70,66,56,1,12
65,33,24,74,55,28,174,22,60,73,75,44,0,2
73,65,38,79,67,24,91,21,74,73,81,71,1,2
64,44,19,71,58,26,149,22,62,59,62,53,1,11
63,53,27,83,60,11,163,17,66,60,53,69,1,10
68,24,2,73,68,28,200,22,64,60,88,40,1,12
67,51,40,67,68,19,174,29,69,68,40,72,1,9
70,49,8,75,64,37,5,25,59,60,64,55,1,15
73,79,2,76,69,35,89,25,68,73,60,59,0,11
64,46,32,64,62,22,104,27,60,58,66,59,0,1
66,48,13,81,65,22,3,19,68,65,51,71,1,10
68,67,24,75,65,31,2,22,65,63,78,52,1,11
60,40,0,60,60,23,0,30,56,52,63,57,1,1
66,61,24,66,62,21,168,25,59,65,63,57,1,1
67,68,40,67,60,29,181,26,62,64,58,45,1,11
65,48,13,72,65,22,166,23,69,57,70,47,1,1
65,32,19,72,68,16,166,23,54,63,72,44,1,8
59,55,13,59,56,43,0,38,61,56,64,63,0,1
61,49,19,66,50,15,93,22,64,59,70,62,1,6
64,58,27,73,63,27,166,22,65,65,63,65,1,2
70,35,27,70,67,28,181,32,50,45,66,38,0,12
67,58,27,75,53,19,200,19,70,73,33,70,1,9
75,54,8,82,74,34,158,21,65,53,70,57,1,15
67,63,32,67,66,17,186,36,66,68,33,67,0,8
66,67,27,74,58,24,198,21,67,66,72,61,1,1
67,35,34,75,65,25,198,21,65,50,70,66,1,11
65,44,27,65,62,27,127,28,64,61,72,56,0,2
67,55,2,77,56,21,2,20,73,80,55,64,0,2
66,47,19,67,57,25,174,25,66,70,77,58,0,1
68,70,34,80,59,26,4,19,65,67,78,64,1,12
64,40,19,65,60,14,146,26,64,61,72,67,1,7
69,71,36,69,64,31,1,27,63,59,60,66,1,11
66,62,24,72,65,18,189,21,63,66,75,58,1,1
62,53,24,72,56,9,137,21,60,61,74,61,1,7
65,56,36,74,62,23,185,21,66,62,56,48,0,1
67,38,27,71,66,15,198,23,66,67,75,58,1,10
68,64,36,74,67,23,2,23,63,65,65,55,1,11
63,61,24,63,60,15,104,25,62,64,74,58,1,8
64,56,15,71,60,33,163,21,67,68,53,63,1,12
69,67,2,69,69,31,168,33,64,56,50,49,1,2
64,60,19,64,61,19,133,28,65,64,66,66,1,1
73,58,0,73,62,23,0,33,75,77,62,76,1,10
58,55,19,58,57,24,19,31,63,60,76,61,1,10
66,64,40,66,57,29,166,27,65,63,65,62,1,12
70,48,38,70,62,34,127,34,54,46,33,54,1,13
70,54,38,70,69,25,4,26,71,72,71,72,0,11
68,73,34,69,70,21,200,25,68,67,61,59,1,1
68,24,34,75,65,36,43,23,56,78,74,43,0,1
66,35,19,66,52,28,104,32,55,63,75,43,0,11
64,66,24,67,61,18,155,23,60,62,62,59,1,1
66,56,27,67,61,29,178,26,68,66,73,69,1,13
65,63,27,73,60,18,181,20,68,68,55,63,1,1
63,45,24,73,61,19,142,20,62,64,75,60,1,10
65,45,19,73,56,34,168,22,61,62,82,52,1,13
70,62,15,70,61,29,3,28,76,76,53,68,1,11
65,53,19,73,64,21,168,19,68,67,73,62,1,9
67,32,34,70,55,20,180,25,60,57,88,45,1,1
68,68,27,75,68,25,2,22,67,63,67,60,1,10
63,48,34,77,54,13,178,20,68,69,62,61,1,10
76,23,8,76,68,32,118,28,68,55,74,59,1,12
63,50,24,64,59,30,110,26,66,56,73,52,1,11
67,65,2,67,64,20,178,28,71,72,64,61,1,9
66,71,0,66,68,26,0,29,60,69,68,68,1,12
72,73,27,77,67,31,52,23,71,69,77,45,0,12
74,79,36,74,63,36,86,28,72,59,69,44,1,13
70,28,38,73,70,26,4,26,66,54,80,53,1,2
65,42,32,69,69,37,155,25,64,51,67,50,1,14
74,20,15,80,72,37,143,23,66,60,68,51,1,12
68,62,13,71,58,16,1,25,71,73,61,64,1,10
67,33,21,67,66,29,155,27,62,66,82,56,1,12
64,48,19,72,60,19,152,22,59,52,73,41,0,10
72,66,21,84,64,17,89,20,76,80,71,57,1,1
72,29,8,72,74,38,7,28,68,23,72,59,0,11
68,69,2,73,64,29,2,23,65,62,79,44,1,12
70,70,15,73,68,39,7,25,66,65,72,50,1,14
68,71,2,68,63,29,174,32,66,75,47,60,1,1
63,44,24,67,60,18,137,22,64,62,76,60,1,8
67,64,36,67,64,32,178,28,67,66,58,61,1,10
66,41,19,66,51,36,16,35,61,49,81,61,1,11
69,68,38,72,65,28,3,24,70,69,60,68,0,13
65,66,32,66,67,27,163,26,61,63,87,52,1,11
61,41,24,61,62,21,22,32,55,50,76,53,1,8
63,52,19,73,60,25,142,20,63,65,70,57,1,10
71,61,13,71,55,12,7,26,73,81,68,75,1,10
68,62,19,71,66,21,1,24,67,69,74,59,1,8
62,41,24,70,55,32,99,19,58,62,68,58,1,2
65,36,19,73,55,26,181,22,68,66,86,65,1,13
70,75,8,70,67,30,1,32,66,62,67,53,1,2
69,70,34,69,66,26,196,31,66,66,71,60,1,1
61,40,19,73,60,19,110,19,59,64,82,58,1,8
62,63,27,63,54,23,99,25,62,61,81,55,1,1
65,49,24,68,53,28,163,25,66,64,64,65,1,2
65,40,19,75,58,29,180,22,56,58,68,60,1,2
68,40,40,68,60,31,110,33,46,57,49,58,1,11
67,20,27,69,63,32,178,26,61,64,75,45,1,10
67,63,24,75,62,24,1,20,70,70,62,65,1,2
67,72,34,67,53,27,168,30,61,67,62,63,1,10
75,42,15,75,72,39,52,30,58,39,63,49,1,14
62,49,24,62,66,32,32,32,57,47,71,45,1,12
63,51,24,74,55,17,155,20,67,64,71,52,1,5
63,60,34,68,53,34,137,23,62,61,73,48,1,16
66,18,19,72,63,29,178,21,57,52,80,63,1,12
66,63,24,66,67,19,163,28,61,65,76,60,1,1
65,40,0,71,61,21,0,21,55,56,73,54,1,10
65,22,13,74,59,26,174,22,52,52,77,59,0,10
76,42,25,76,70,30,118,28,56,46,66,44,0,11
66,33,19,66,54,22,146,27,61,57,75,56,0,1
63,40,27,78,54,9,160,19,60,69,66,48,1,9
72,40,34,72,72,37,4,31,58,54,70,53,0,15
66,61,24,69,64,28,181,24,66,67,64,62,1,11
70,52,28,70,67,38,181,32,51,44,59,44,0,14
65,37,24,71,60,28,163,22,56,44,75,57,0,13
68,72,2,68,61,20,174,32,71,77,55,36,0,10
68,31,2,77,62,23,2,20,69,66,69,49,1,10
64,44,24,64,66,18,133,27,65,53,84,55,1,10
61,48,27,66,66,24,93,23,61,57,74,60,1,2
64,36,27,66,64,25,137,24,63,61,71,47,1,2
72,25,38,72,65,27,6,29,58,53,33,39,0,11
73,74,29,73,73,27,51,29,71,71,65,62,1,12
73,49,15,73,67,26,46,28,60,56,64,55,1,11
67,34,2,67,67,25,146,30,63,62,66,38,1,2
64,36,19,68,62,34,142,24,64,59,81,62,1,12
64,31,34,70,66,20,146,22,67,64,68,43,1,9
65,47,19,77,63,25,168,17,64,66,69,45,1,2
64,55,13,69,55,29,155,24,64,68,69,65,0,2
65,60,27,65,58,21,152,26,71,72,66,47,0,1
65,64,13,65,62,32,133,32,61,60,68,59,1,10
67,40,28,67,60,32,166,24,51,56,58,49,1,13
65,65,27,68,58,14,166,24,68,64,68,62,1,6
66,58,24,71,62,21,189,22,68,70,55,51,1,7
66,62,27,66,67,29,166,25,69,64,68,63,0,12
66,65,24,69,66,26,185,23,65,68,62,63,1,1
67,33,34,68,50,30,174,25,60,62,74,52,1,1
70,70,34,70,70,27,1,32,72,67,64,52,1,12
70,72,38,78,66,32,82,22,64,60,63,48,1,13
71,40,13,72,59,32,7,24,65,53,59,40,1,12
81,35,33,81,73,32,17,31,59,46,75,28,1,14
67,57,2,68,52,17,187,25,69,68,80,51,1,9
66,55,40,69,66,23,181,24,67,66,65,58,1,1
61,42,13,75,57,31,137,19,66,65,66,56,1,12
66,62,24,71,61,21,187,23,65,67,66,66,0,10
71,61,40,81,62,18,49,21,73,77,71,71,0,8
75,76,33,75,75,41,143,29,73,65,63,55,1,15
67,61,36,67,62,18,180,25,68,71,66,62,0,8
60,59,19,63,54,33,64,24,60,61,64,59,1,11
65,41,36,79,64,25,199,19,61,57,61,59,0,10
62,41,34,62,51,38,61,28,67,56,61,65,0,13
62,40,19,64,62,17,104,25,66,69,52,57,1,8
75,38,19,79,72,34,121,25,53,42,77,36,1,12
63,54,19,72,61,23,137,22,61,60,68,54,1,15
59,49,13,64,48,33,38,24,62,64,74,53,0,11
62,52,28,76,53,21,155,19,55,63,73,58,1,10
65,48,19,65,48,25,137,26,62,62,69,36,0,11
60,57,19,69,55,32,76,21,58,61,78,55,1,11
66,55,24,73,60,14,190,20,68,68,79,55,0,8
62,41,19,72,51,29,127,19,65,64,60,53,1,11
67,34,27,77,64,27,198,19,60,57,73,39,0,2
62,41,32,63,53,19,99,25,66,61,66,63,1,1
63,28,28,65,65,27,99,26,64,65,59,62,1,10
63,55,24,64,57,12,110,25,63,66,65,58,1,8
73,47,15,73,68,23,3,33,61,47,34,48,1,10
61,32,19,61,67,29,41,31,62,51,78,66,1,12
73,36,2,73,68,26,47,27,55,35,74,50,1,13
62,52,24,63,57,33,70,27,60,55,58,42,1,11
71,24,13,72,59,31,5,26,72,64,73,49,1,12
65,31,19,77,64,25,180,19,65,64,76,57,0,10
66,57,27,77,61,20,200,19,68,69,73,61,1,8
64,46,19,73,61,24,155,20,61,56,73,40,1,2
61,47,13,69,61,31,99,21,63,61,73,62,1,2
65,24,34,65,60,11,133,27,50,47,81,60,1,9
79,34,25,84,74,49,20,23,56,49,63,50,1,17
78,53,15,83,77,32,195,25,66,47,64,22,1,12
70,28,34,71,66,34,3,25,51,42,72,42,1,13
65,37,24,69,64,30,155,23,63,63,75,63,1,11
69,68,2,69,58,33,1,24,75,53,65,75,1,1
67,66,2,67,66,31,180,27,64,62,75,57,1,13
65,66,2,77,58,30,199,20,67,65,68,62,1,11
65,67,24,65,59,16,146,28,65,64,66,42,1,6
66,66,19,75,67,18,200,21,71,69,66,58,1,9
67,61,13,67,63,15,181,26,67,69,51,67,0,8
61,60,40,78,55,18,133,17,62,55,56,52,1,9
62,40,19,62,59,27,93,26,65,67,64,62,1,1
68,69,34,68,69,21,180,31,68,64,35,67,1,10
69,33,15,74,59,35,2,22,65,52,78,55,1,13
64,38,27,70,61,13,146,22,61,60,69,48,0,10
66,59,27,66,61,17,155,29,64,66,64,63,0,10
64,37,38,64,64,30,133,27,68,60,76,58,1,12
75,35,25,75,72,31,50,31,63,51,65,52,0,12
65,63,19,65,62,19,149,27,68,66,66,55,1,9
72,32,32,74,64,32,44,25,62,45,73,44,1,12
69,58,27,69,71,10,43,26,72,74,65,68,0,6
63,60,19,64,56,19,110,25,61,53,66,66,1,10
70,73,0,70,66,36,0,37,66,62,47,59,1,15
71,71,2,74,69,33,44,24,65,67,73,53,1,13
64,65,27,65,65,22,146,25,66,66,69,54,1,1
67,60,32,73,52,33,200,23,67,70,67,62,1,11
65,43,24,70,62,24,160,23,62,63,74,61,0,11
69,59,34,75,66,19,4,21,76,80,54,55,1,2
72,22,27,72,69,29,7,27,49,33,84,63,1,12
70,36,15,72,64,31,3,25,66,52,63,46,1,13
65,60,24,71,64,22,178,22,66,70,70,52,1,12
63,60,27,82,60,15,163,17,66,67,63,65,1,1
72,70,21,73,67,22,47,25,76,81,61,72,1,10
70,69,36,74,64,28,8,22,67,68,58,59,1,12
62,53,24,62,51,26,54,30,58,52,66,54,1,11
63,56,27,65,52,21,127,24,63,60,72,63,1,8
72,30,36,77,76,35,47,23,60,44,68,37,1,12
65,42,19,65,65,31,93,32,59,45,78,57,1,11
67,68,8,67,65,28,174,29,65,69,78,60,0,11
69,67,2,76,65,21,4,21,68,74,64,59,1,9
76,36,15,76,76,31,86,31,61,22,79,59,1,12
65,60,38,79,52,14,1,20,69,68,64,56,1,8
74,31,15,77,70,41,87,25,60,53,70,49,1,14
64,33,34,64,60,20,99,29,62,60,74,53,0,10
65,54,24,75,56,19,189,21,68,73,64,67,1,10
72,67,8,81,68,24,84,22,74,73,70,67,1,9
69,49,34,70,64,38,43,25,64,60,75,58,1,15
64,62,13,64,59,34,110,30,62,61,71,59,1,11
61,61,19,61,60,22,61,28,60,58,58,65,1,12
61,32,13,69,54,31,93,20,61,44,80,52,1,12
71,40,2,71,73,35,1,31,76,64,71,51,1,15
67,65,40,67,64,30,181,26,70,69,72,62,0,12
65,62,24,71,70,15,178,22,64,61,68,62,0,8
61,57,19,65,52,27,70,24,67,68,70,57,1,11
70,64,24,74,59,16,7,22,63,70,63,65,0,9
68,65,21,77,47,21,3,20,71,75,61,63,1,1
73,73,40,81,72,30,121,21,72,73,63,59,1,12
71,73,25,71,66,24,3,32,68,62,48,50,1,2
67,64,27,73,61,22,200,22,68,68,44,61,1,10
81,25,35,81,78,31,18,29,66,56,69,46,0,13
63,51,13,73,62,21,133,19,62,55,45,50,1,9
64,56,24,64,62,16,137,26,64,63,51,62,1,10
72,76,8,73,71,30,48,26,72,71,74,42,1,2
64,67,32,78,61,21,187,17,60,65,54,60,1,8
63,66,19,63,65,15,99,30,58,62,70,57,1,1
68,70,8,68,71,15,190,28,60,57,83,55,1,1
67,59,2,84,54,21,4,18,70,74,55,65,1,10
61,51,13,70,62,19,104,20,65,69,64,60,1,2
64,57,19,64,57,24,41,33,62,56,71,62,0,1
69,69,36,69,65,29,43,28,65,64,67,55,1,1
71,60,13,76,58,21,45,22,71,76,61,66,1,10
63,40,24,63,63,30,93,24,54,56,61,72,1,11
65,63,24,73,53,16,181,22,65,73,60,46,1,2
66,35,19,70,65,25,168,23,61,59,76,41,1,2
66,30,28,76,59,31,190,21,52,50,76,46,0,2
61,55,24,66,55,20,93,23,62,58,57,67,1,9
63,32,19,63,50,23,76,27,64,58,75,54,1,12
68,62,32,68,61,24,149,33,69,69,56,66,1,1
69,67,36,69,68,30,1,27,64,58,80,49,1,12
66,63,27,69,56,30,181,25,71,68,67,59,1,12
63,53,24,83,59,21,163,17,70,69,59,69,1,2
67,69,27,67,68,25,180,27,64,67,80,43,1,2
66,35,24,66,63,26,152,25,59,59,76,59,1,12
67,65,8,67,58,21,174,28,70,70,70,56,1,10
67,42,34,67,60,25,149,30,67,44,72,54,1,10
64,62,28,64,67,25,104,32,62,66,70,53,1,2
71,72,27,71,69,25,7,28,69,63,72,51,1,2
65,58,34,65,71,26,160,24,62,66,59,65,1,2
67,68,36,67,63,25,174,29,66,61,64,53,0,13
62,55,27,63,57,31,99,25,63,60,74,56,1,12
70,35,15,70,65,26,181,32,60,53,74,49,1,12
68,68,2,73,59,15,2,24,63,64,85,57,1,11
75,43,21,80,73,37,124,23,68,61,72,49,1,14
66,67,24,72,65,17,190,20,64,69,66,55,1,1
67,65,36,74,52,22,43,22,67,69,64,62,0,2
64,44,27,65,63,34,127,27,58,55,76,49,1,2
63,44,19,66,58,28,133,23,65,66,52,64,1,1
63,33,38,68,58,24,110,23,61,56,66,61,0,2
62,39,19,72,58,32,137,21,61,60,91,54,1,1
68,69,34,71,65,33,1,25,62,63,71,57,1,13
66,68,19,67,62,31,178,26,68,64,60,60,1,2
65,59,24,68,53,17,166,24,64,68,62,50,0,1
61,38,19,71,59,25,110,21,68,63,75,63,1,1
67,58,15,76,62,26,1,21,68,69,65,59,0,2
62,53,13,65,56,18,93,24,56,62,64,56,1,11
65,39,32,77,62,29,189,20,56,58,63,48,1,11
76,35,21,76,71,35,118,28,61,56,61,48,1,15
64,49,13,64,59,14,127,29,60,58,65,60,0,9
69,63,2,83,58,21,44,19,69,75,59,55,1,11
59,55,32,67,57,23,64,21,61,60,60,58,1,10
65,37,24,65,61,32,104,31,59,56,64,51,0,11
63,56,19,65,60,28,127,25,67,66,62,57,1,2
76,20,25,76,64,28,90,30,63,57,62,47,1,13
60,45,19,61,57,23,38,26,58,49,67,55,1,10
72,32,21,77,64,30,47,23,62,47,73,47,1,2
62,56,24,62,64,32,22,34,62,56,80,58,1,12
69,29,27,71,68,22,43,25,65,67,83,49,1,8
70,60,2,80,62,16,8,18,71,77,57,72,1,7
66,67,19,71,63,25,189,24,67,67,75,61,1,2
64,38,40,67,55,25,152,24,72,72,76,55,1,1
65,57,0,71,55,25,0,20,65,65,66,65,1,2
74,25,2,79,68,26,91,22,64,58,67,55,0,15
68,61,27,68,69,19,185,29,61,63,67,67,0,10
69,61,0,69,66,21,0,26,75,73,62,73,1,9
64,29,24,66,60,21,137,24,64,64,69,46,1,10
66,32,24,76,61,25,181,19,65,56,78,48,1,8
67,38,8,70,68,24,180,25,64,62,73,48,0,2
57,56,19,57,56,19,11,26,62,59,66,54,1,10
64,67,27,70,63,21,155,22,66,64,74,53,1,10
